num_doc,wiki_text,viki_text
2313,"Cartografía En los mapas actuales el norte está situado en la zona superior, y consecuentemente el Este es la zona derecha.",El Este está normalmente a la derecha en la mayoría de los mapas.
2313,El este (leste en marítima) es uno de los cuatro puntos cardinales.,El Este es uno de los cuatro puntos cardinales.
2314,"* Termómetro de mercurio: es un tubo de vidrio sellado que contiene mercurio, cuyo volumen cambia con la temperatura de manera uniforme.","Uno de los termómetros más famosos es el termómetro de mercurio, que es un tubo de vidrio sellado que contiene un líquido, generalmente mercurio o alcohol coloreado, cuyo volumen cambia con la temperatura de manera uniforme."
2315,"Dios en el Corán se nombra a sí mismo como Allah, nombre derivado de la raíz semítica El. Aunque el término es conocido en Occidente como referencia al Dios musulmán, para los hablantes en árabe (de cualquier religión, incluidos cristianos y judíos) se emplea como referencia a ""Dios"".","En árabe, el idioma de esta religión, Dios es llamado Allah (traducido en español hacia Alá)."
2315,"Según los musulmanes, Profeta del islam, Muhammad es uno de los Archiprofetas (Ulul ‘Azm), y el último Profeta divino cuyo principal milagro fuese el Corán.","El islam se basa en las enseñanzas de Mahoma, considerado por esta religión como el último profeta."
2315,la creencia más importante es la creencia en un Dios Único.,"El islam es una religión monoteísta, es decir, que tiene un solo dios."
2316,"La alpaca (del quechua allpaqa, paqu) (Vicugna pacos) es una especie doméstica de mamífero artiodáctilo de la familia Camelidae.","La alpaca (Vicugna pacos) es un camelido altoandino localizado en Argentina, Bolivia, Chile y Perú."
2317,"* Idioma español o castellano, segunda lengua mundial por número de hablantes, o sus variantes:","El español o castellano es una lengua romance, lo que quiere decir que proviene del latín. Es la segunda lengua más hablada del mundo, tras el chino mandarín, por el número de hablantes que la tienen como lengua materna, y el segundo idioma más estudiado en el mundo, tras el inglés."
2318,El Antiguo Testamento es -según el canon cristiano- la primera parte de la Biblia.,Se llama Antiguo Testamento a la primera parte de la Biblia (el libro santo de los judios y de los cristianos).
2318,"En el judaísmo El Antiguo Testamento de los cristianos en el judaísmo es llamado Tanaj, un acrónimo para Torá, Neviim y Ketuvim (Ley, Profetas y Escritos).",En hebreo la Biblia se llama Tanaj.
2318,Libros del Antiguo Testamento,El Antiguo Testamento comprende los libros que se escribieron antes de la venida de Jesucristo.
2319,"Después de su regreso a Halloween Town, Jack llama a los aldeanos para mostrar su nuevo plan. Durante la presentación de este, él les enseña una serie de artefactos que ha traído desde Ciudad de la Navidad.","Jack convoca al pueblo a una reunión y muestra los objetos y los adornos de la Navidad, además les habla de Santa Claus, al cual le llama ""Santa Atroz"" para hacer el nombre llamativo para los habitantes del pueblo de Halloween."
2319,"Sally, quien está secretamente enamorada de Jack, tiene una visión acerca de los desastres que se avecinan y trata de advertirlo, diciendo que tomar el control de la navidad puede ser una mala idea.","Sally una muñeca de trapo humanoide enamorada de Jack, le advierte a éste de que comete un error al tratar de organizar la Navidad,"
2319,"The Nightmare Before Christmas (en España, Pesadilla antes de Navidad; en Hispanoamérica, El extraño mundo de Jack) es una película estadounidense de 1993 dirigida por Henry Selick y producida por Tim Burton realizada mediante la técnica de la animación en volumen (también conocida con el anglicismo stop motion).","The Nightmare Before Christmas, también conocida como Tim Burton's The Nightmare Before Christmas y titulada en América Latina como El Extraño Mundo de Jack y en España como Pesadilla Antes de Navidad es una películamusical basada en un poema."
2319,"Vemos cómo, a pesar de que Jack es amado y respetado por los habitantes de la ciudad, sufre de depresión, ya que se encuentra cansado de celebrar, año tras año, la fiesta de Halloween. En medio de su desdicha, sale a caminar sin rumbo por un cementerio junto a Zero, su perro fantasma.","Pero Jack se aburre de hacer siempre lo mismo para Halloween y junto con su perro fantasma, Cero, ""accidentalmente"" abre el portal hacia el Pueblo de la Navidad y queda fascinado con lo que ve."
2320,"Por ello, existen corrientes minoritarias entre la lingüística occitana y catalana que aún consideran las dos lenguas como elaboraciones distintas de una misma lengua. En Francia se llama occitano a todos los dialectos hablados, en tanto que se denomina provenzal a los dialectos que se hablan en el sureste, con el río Ródano (llamado Ròse en occitano) como frontera semiprecisa y con la notable excepción de Nîmes.","El occitano, también llamado lengua de oc (occitan y lenga d'òc en occitano), es una lengua romance hablada por unos dos millones de personas en Francia, Italia y España (en el noroeste de Cataluña, donde recibe el nombre de aranès)."
2321,"Jennette Michelle Faye McCurdy (Long Beach, California; 26 de junio de 1992) es una actriz, cantante y compositora estadounidense, conocida por protagonizar las series de Nickelodeon, iCarly y Sam & Cat en el papel de Sam Puckett.","Jennette McCurdy (Estados Unidos, 26 de junio de 1992) es una gran actriz y cantautora conocida principalmente por presentar el personaje de Sam Puckett en iCarly, en el que representa uno de los personajes principales."
2323,"A medida de que las compañías productoras de videoconsolas ya empezaban con la inclusión del juego en línea en las videoconsolas (tal ejemplo era la Dreamcast de Sega), todavía Sony no hacía énfasis en el juego en línea hasta que Microsoft incursiona en el mercado de videojuegos con su Xbox.","A pesar de que Dreamcast siguió recibiendo soporte hasta 2001, la PS2 siguió siendo la única consola de sexta generación durante más de 6 meses antes de enfrentarse a la competencia de nuevos rivales: GameCube de Nintendo y Xbox de Microsoft."
2323,"El lanzamiento oficial de PlayStation 2 fue el 4 de marzo de 2000 en Japón, y el 26 de octubre del mismo año en los Estados Unidos.","La PS2 se lanzó en marzo de 2000 en Japón, octubre en América del Norte y noviembre en Europa."
2323,"La PlayStation 2 (プレイステーション2 Pureisutēshon Tsu, oficialmente abreviada como PS2) es la segunda videoconsola de sobremesa producida por Sony Computer Entertainment y la sucesora de PlayStation. Fue lanzada por primera vez el 4 de marzo del año 2000 en Japón, y unos meses después en el resto del mundo.",PlayStation 2 es una videoconsola desarrollada por Sony a principios del año 2000 por todo el mundo.
2323,"La PlayStation 2 es la sucesora de la PlayStation, y compitió contra la Dreamcast de Sega, la Nintendo Gamecube de Nintendo y la Xbox de Microsoft.","Es de la 6ª generación de los videojuegos, que compite con la DreamCast de SEGA, que fue la que dio el salto, la Xbox de Microsoft y la GameCube de Nintendo."
2323,La Playstation 2 cuenta con un gran número de títulos disponibles (más de ) de diferentes categorías cada uno.,La PlayStation 2 cuenta con dos modelos diferentes:
2323,"Presentación En abril de 1999, se conocieron las primeras noticias acerca de la sucesora de la PlayStation, poco después del lanzamiento de la Dreamcast.","Poco después del lanzamiento norteamericano de Dreamcast, Sony presentó la PlayStation 2 en el Tokyo Game Show el 20 de septiembre de 1999."
2324,"* Pantera blanca. Leopardos (Panthera pardus), jaguares (Panthera onca) y pumas (Puma concolor) de color blanco (con albinismo, leucismo o una mutación genética);","Pantera blanca: leopardos, jaguares y pumas de color blanco (con albinismo, leucismo o una mutación genética);"
2324,"Pantera nebulosa o longibanda (Neofelis nebulosa), un felino del sureste asiático;",Pantera nebulosa o longibanda (Neofelis nebulosa). Habita el sudeste e Asia.
2324,"Pantera o leopardo de las nieves (Panthera uncia), habitante de las regiones centrales de Asia.",Pantera o leopardo de las nieves u onza (Panthera uncia). Habita las regiones frías del Himalaya y de los montes Altai.
2325,La carga eléctrica es una propiedad física intrínseca de algunas partículas subatómicas que se manifiesta mediante fuerzas de atracción y repulsión entre ellas a través de campos electromagnéticos.,La carga eléctrica es una propiedad física de algunas partículas subatómicas como los electrones y protones y que se manifiesta mediante fuerzas de atracción y repulsión entre ellas.
2327,"* La articulación; es una unión entre dos o más huesos, un hueso y en un cartílago .",Una articulación es el lugar donde dos o más huesos hacen contacto.
2328,* Las lentes convergentes (o positivas) son más gruesas por su parte central y más estrechas en los bordes.,Lente convexa Lente cóncava Convexas: la parte central es más gruesa
2328,"Las lentes más comunes están basadas en el distinto grado de refracción que experimentan los rayos de luz al incidir en puntos diferentes de su superficie, incluidas las utilizadas para corregir los problemas de visión en gafas, anteojos o lentillas. También se usan lentes, o combinaciones de lentes y espejos, en telescopios y microscopios, con la función de servir como objetivos o como oculares.","Cuando los rayos de luz pasan del aire a la lente y la atraviesan se refractan, es decir, cambian de dirección y de velocidad, corrigiendo problemas de visión cuando se usan en gafas o lentes de contacto."
2329,"Las glándulas de Skene, también llamadas glándulas uretrales, glándulas parauretrales, glándulas menores y próstata femenina son dos glándulas ramificadas, situadas a ambos lados de la vagina, que desembocan en el vestíbulo.",Glándulas de Skene Las glándulas de Skene son 2 glándulas ramificadas en ambos lados de la vagina.
